Enseigne;Adresse;Nombre Points de charge;Puissance délivrée;Type de prise;Condition d'accès;Accessibilité;Coordonnees;Commune;Nom du département;Nom de la région;Commentaires;Nom de la borne
VIRTA;Place du Soleil d'Or - 41220 Saint-Laurent-Nouan;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.71724025,1.61285837;Saint-Laurent-Nouan;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5088
VIRTA;Rue Marescot - 41800 Montoire-sur-le-Loir;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.75157918,0.86145809;Montoire-sur-le-Loir;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5089
VIRTA;Avenue de Toulouse - 41600 Nouan-le-Fuzelier;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.533779,2.033293;Nouan-le-Fuzelier;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5090
VIRTA;Parking de la Fosse aux Lions - 41200 Romorantin-Lanthenay;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.35818626,1.74086117;Romorantin-Lanthenay;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5091
VIRTA;Place du Maréchal Leclerc - 41200 Romorantin-Lanthenay;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.35615873,1.74456541;Romorantin-Lanthenay;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5092
VIRTA;Place du 11 Novembre - 41320 Mennetou-sur-Cher;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.268444,1.865459;Mennetou-sur-Cher;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5093
VIRTA;Rue du Cèdre - 41500 Maves;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.744154,1.362749;Maves;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5094
VIRTA;Place du Château - 41400 Chissay-en-Touraine;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.3363889,1.13388888;Chissay-en-Touraine;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5095
VIRTA;Rue des Etats Unis - 41106 Vendôme;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.79454817,1.06018095;Vendôme;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5096
VIRTA;Route de Blois - 41370 Marchenoir;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.82083985,1.39272009;Marchenoir;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5097
VIRTA;Rue de l'Angevinière - 41120 Cellettes;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.5247222,1.3877777;Cellettes;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;;B5098
SREM2;"11 Rue des Pr?s
70400 H?ricourt";2;22.0;T3 - EF;gratuit;24/24 7/7 jours;47.57395,6.75739;Héricourt;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;;B5099
SREM2;2 Rue de la Flandri?re ECHENOZ LA MELINE;2;22.0;T3 - EF;gratuit;24/24 7/7 jours;47.600468,6.138786;Échenoz-la-Méline;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;;B5100
SREM2;ZAC de l'Oasis Bp 80319, 70000 Pusey;2;22.0;T3 - EF;gratuit;24/24 7/7 jours;47.64552,6.14492;Pusey;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;;B5101
SREM2;"15-1 All?e du Sainfoin
70600 Champlitte";2;22.0;T3 - EF;gratuit;24/24 7/7 jours;47.617121,5.511419;Champlitte;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;;B5102
SREM2;1 Rue des Halles Montbozon;2;22.0;T3 - EF;gratuit;24/24 7/7 jours;47.466574,6.257933;Montbozon;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;;B5103
Révéo;Rue Condamine Parking Condamine 12100 MILLAU;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.100771,3.076024;Millau;AVEYRON;OCCITANIE;;B5104
Révéo;Rd 999 12230 LA CAVALERIE;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.009157,3.153192;La Cavalerie;AVEYRON;OCCITANIE;;B5105
Révéo;Le Bourg D519 12140 GOLINHAC;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.605114,2.581977;Golinhac;AVEYRON;OCCITANIE;;B5106
Révéo;D7, Rue Du Cimetière 12540 CORNUS;2;36.0;T3 - EF;payant;24/24 7/7 jours;43.900393,3.178723;Cornus;AVEYRON;OCCITANIE;;B5107
Révéo;Place Du Docteur Elisée Bousquet 12360 CAMARES;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.823807,2.878568;Camarès;AVEYRON;OCCITANIE;;B5108
Révéo;Rue François D'Estaing 12190 ESTAING;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.553411,2.67216;Estaing;AVEYRON;OCCITANIE;;B5109
Révéo;Station Service Le Bourg 12290 SEGUR;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.295603,2.834751;Ségur;AVEYRON;OCCITANIE;;B5110
Révéo;Place Du Portail-Haut 12390 RIGNAC;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.409681,2.288042;Rignac;LOT;OCCITANIE;;B5111
IRVE SIEEEN;Place de l Europe 58400 LA CHARITE SUR LOIRE;2;22.0;T3 - EF;Gratuit;24/24 7/7 jours;47.17860707,3.02168816;La Charité-sur-Loire;NIEVRE;BOURGOGNE-FRANCHE-COMTE;;B5112
IRVE SIEEEN;Parking Vauban 58140 LORMES;2;22.0;T3 - EF;Gratuit;24/24 7/7 jours;47.28995493,3.81879106;Lormes;NIEVRE;BOURGOGNE-FRANCHE-COMTE;;B5113
SIEGE 27;Place de République Vernon;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.09016,1.485499;Vernon;VIENNE;NOUVELLE-AQUITAINE;;B5114
SIEGE 27;Place de la mairie Beaumesnil;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.011757,0.704694;Mesnil-en-Ouche;EURE;NORMANDIE;;B5115
SIEGE 27;Cours du marché aux chevaux place du velodrome Vernon;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.092359,1.489306;Vernon;VIENNE;NOUVELLE-AQUITAINE;;B5116
SIEGE 27;Cours du marché aux chevaux place du velodrome Vernon;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.092359,1.489306;Vernon;ARDECHE;AUVERGNE-RHONE-ALPES;;B5117
SIEGE 27;Place Gustave Héon - tribunal Bernay;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.089329,0.597432;Bernay;EURE;NORMANDIE;;B5118
SIEGE 27;Parking Mairie Tillières/Avre;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.758803,1.057957;Tillières-sur-Avre;EURE;NORMANDIE;;B5119
SIEGE 27;Place Barette Vernon;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.092874,1.485049;Vernon;ARDECHE;AUVERGNE-RHONE-ALPES;;B5120
SIEGE 27;Aire de co voiturage 2 Gaillon;2;22.0;T3 - EF;gratuit;24/24 7/7 jours;49.157966,1.34918;Gaillon;EURE;NORMANDIE;;B5121
SIEGE 27;Place de la mairie Routot;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.378795,0.731554;Routot;EURE;NORMANDIE;;B5122
SIEGE 27;Boulevard Gambetta Evreux;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.019161,1.150262;Évreux;EURE;NORMANDIE;;B5123
SIEGE 27;Place de la Mairie Ezy sur Eure;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.86551,1.41963;Ézy-sur-Eure;EURE;NORMANDIE;;B5124
SIEGE 27;Boulevard de la Gare Ivry la Bataille;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.157966,1.34918;Gaillon;EURE;NORMANDIE;;B5125
SIEGE 27;Cours du marché aux chevaux place du velodrome Vernon;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.092359,1.489306;Vernon;EURE;NORMANDIE;;B5126
SIEGE 27;Place Jacques Ibert Les Andelys;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.245858,1.41371;Les Andelys;EURE;NORMANDIE;;B5127
SIEGE 27;Gare SNCF Bueil;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.9256673,1.4435619;Bueil;EURE;NORMANDIE;;B5128
SIEGE 27;Parking de Derly Rue du Relais Thilliers en Vexin/Authevernes;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.23479,1.612249;Authevernes;EURE;NORMANDIE;;B5129
VIRTA;Place des saules - 37350 CHAUMUSSAY;1;18.0;T3 - EF;payant;24/24 7/7 jours;46.870463,0.862188;Chaumussay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5130
VIRTA;Place des anciens combattants - 37130 CINQ MARS LA PILE;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.346217,0.458669;Cinq-Mars-la-Pile;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5131
VIRTA;Place de l'Eglise - 37120 JAULNAY;1;18.0;T3 - EF;payant;24/24 7/7 jours;46.948665,0.413577;Jaulnay;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5132
MAMP;Parking Technoptic 13000 MARSEILLE;4;4.0;T3 - EF;payant;24/24 7/7 jours;43.344402,5.431385;Marseille;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B5133
MAMP;Rue De L'Egalité - Parking Place Du Souvenir Français 13450 GRANS;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.605489,5.063095;Grans;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B5134
MAMP;Avenue Guillaume Dulac 13600 LA CIOTAT;2;4.0;T3 - EF;payant;24/24 7/7 jours;43.190533,5.608585;La Ciotat;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B5135
Paris Aéroports;Parking PEF, Aéroport de Roissy-CDG;2;3.7;T3 - EF;Gratuit;24/24 7/7 jours;49.004442,2.576883;Le Mesnil-Amelot;SEINE-ET-MARNE;ILE-DE-FRANCE;;B5136
Paris Aéroports;Parking P1, Aéroport de Roissy-CDG;2;3.7;T3 - EF;Gratuit;24/24 7/7 jours;49.01387,2.541442;Mauregard;SEINE-ET-MARNE;ILE-DE-FRANCE;;B5137
Paris Aéroports;Parking PEF, Aéroport de Roissy-CDG;2;3.7;T3 - EF;Gratuit;24/24 7/7 jours;49.004442,2.576883;Le Mesnil-Amelot;SEINE-ET-MARNE;ILE-DE-FRANCE;;B5138
MOBILOIRE;2 place de l'hôtel de ville;2;22.0;T3 - EF;payant;24/24 7/7 jours;45.745573,4.003995;Boën-sur-Lignon;LOIRE;AUVERGNE-RHONE-ALPES;;B5139
MOBILOIRE;2 place de l'hôtel de ville;2;22.0;T3 - EF;payant;24/24 7/7 jours;45.745573,4.003995;Boën-sur-Lignon;LOIRE;AUVERGNE-RHONE-ALPES;;B5140
WiiiZ;D109A;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.59413,6.92641;Pégomas;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5141
WiiiZ;Traverse Kellermann;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.651211,6.92296;Grasse;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5142
WiiiZ;Avenue Pierre Semard;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.654063,6.926369;Grasse;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5143
wiiiz;Avenue Tournamy;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.604154,6.98771;Mougins;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5144
Alizé Liberté;Chemin De Saint Antonin (Hotel De La Bergerie) 6500 CASTILLON;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.833315,7.472565;Castillon;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5145
Alizé Liberté;Avenue Cernuschi 6500 MENTON;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.776274,7.487925;Menton;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5146
WiiiZ;Boulevard maréchal foch;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.578244,7.120866;Antibes;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5147
WiiiZ;Place Général de Gaulle;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.580115,7.120677;Antibes;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5148
WiiiZ;Place Général de Gaulle;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.580115,7.120677;Antibes;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B5149
Alizé Liberté;Rue Charles Simon 51300 VITRY LE FRANCOIS;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.71535,4.598055;Vitry-le-François;MARNE;GRAND EST;;B5150
borneplus;Avenue denis Therme, en face Antenne Bauges Grand Chambery, 73630 Le Chatelard;2;18.0;T3 - EF;payant;24/24 7/7 jours;45.68745,6.134802;Le Châtelard;SAVOIE;AUVERGNE-RHONE-ALPES;;B5151
move in pure;Rue des Thermes;2;50.0;T3 - EF;payant;24/24 7/7 jours;45.5292,4.86794;Saint-Romain-en-Gal;RHONE;AUVERGNE-RHONE-ALPES;;B5152
Alizé Liberté;Rn 98 83160 LA VALETTE DU VAR;8;43.0;T3 - EF;payant;24/24 7/7 jours;43.142785,6.016314;La Valette-du-Var;VAR;PROVENCE-ALPES-COTE D'AZUR;;B5153
Alizé Liberté;Rn 98 83160 LA VALETTE DU VAR;8;43.0;T3 - EF;payant;24/24 7/7 jours;43.142785,6.016314;La Valette-du-Var;VAR;PROVENCE-ALPES-COTE D'AZUR;;B5154
cchvc.clem.mobi;19 Rue du Château d'Eau, Saint Rémy-lès-Chevreuse;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.715224,2.081791;Saint-Rémy-lès-Chevreuse;YVELINES;ILE-DE-FRANCE;;B5155
cchvc.clem.mobi;7 Route d'Yvette, Levis Saint-Nom;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.723412,1.920657;Lévis-Saint-Nom;YVELINES;ILE-DE-FRANCE;;B5156
Révéo;Rue de Dunant 46700 PUY L'EVEQUE;8;36.0;T3 - EF;payant;24/24 7/7 jours;44.505606,1.135491;Puy-l'Évêque;LOT;OCCITANIE;;B5157
Révéo;D673 Lieu dit L'hospitalet 46500 RoCAMADOUR;8;36.0;T3 - EF;payant;24/24 7/7 jours;44.805323,1.626287;Rocamadour;LOT;OCCITANIE;;B5158
Révéo;La barrière 46600 FLOIRAC;4;4.0;T3 - EF;payant;24/24 7/7 jours;44.912921,1.653363;Floirac;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;;B5159
Révéo;Place du foirail 46700 GOURDON;8;36.0;T3 - EF;payant;24/24 7/7 jours;44.735268,1.386005;Gourdon;LOT;OCCITANIE;;B5160
Révéo;Boulevard du colonel Teulie 46100 FIGEAC;8;36.0;T3 - EF;payant;24/24 7/7 jours;44.611422,2.036229;Figeac;LOT;OCCITANIE;;B5161
Révéo;Le Colombier 46320 LIVERNON;4;4.0;T3 - EF;payant;24/24 7/7 jours;44.648273,1.838432;Livernon;LOT;OCCITANIE;;B5162
Révéo;Place De La Golette 34140 BOUZIGUES;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.446825,3.6585277;Bouzigues;HERAULT;OCCITANIE;;B5163
Révéo;Parking Du Stade 34230 SAINT PARGOIRE;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.5296611,3.519347222;Saint-Pargoire;HERAULT;OCCITANIE;;B5164
Révéo;Place Edouard Barthe 34290 MONTBLANC;2;22.0;T3 - EF;payant;24/24 7/7 jours;43.3950303,3.3659397;Montblanc;HERAULT;OCCITANIE;;B5165
Révéo;Rue des platanes 65800 ORLEIX;2;18.0;T3 - EF;payant;24/24 7/7 jours;43.27958,0.11978;Orleix;HAUTES-PYRENEES;OCCITANIE;;B5166
Révéo;Parking centre multimédia 65500 VIC BIGORRE;2;18.0;T3 - EF;payant;24/24 7/7 jours;43.38707,0.05527;Vic-en-Bigorre;HAUTES-PYRENEES;OCCITANIE;;B5167
Révéo;Parking centre commercial 65390 ANDREST;2;18.0;T3 - EF;payant;24/24 7/7 jours;43.31848,0.06461;Andrest;HAUTES-PYRENEES;OCCITANIE;;B5168
Révéo;Parking Boissarie 65100 LOURDES;2;18.0;T3 - EF;payant;24/24 7/7 jours;43.09898,-0.0519;Lourdes;HAUTES-PYRENEES;OCCITANIE;;B5169
E Born;Parking les Blaches 07200 AUBENAS;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.619898,4.38487;Aubenas;ARDECHE;AUVERGNE-RHONE-ALPES;;B5170
E Born;La Jaujon 07230 LABLACHERE;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.463088,4.215867;Lablachère;ARDECHE;AUVERGNE-RHONE-ALPES;;B5171
E Born;Rue de la Mairie 07200 ST ETIENNE DE FONTBELLON;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.599646,4.382688;Saint-Étienne-de-Fontbellon;ARDECHE;AUVERGNE-RHONE-ALPES;;B5172
E Born;Place Andre Pic 07130 ST PERAY;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.94409,4.83965;Saint-Péray;ARDECHE;AUVERGNE-RHONE-ALPES;;B5173
E Born;Place du Champ des Pauvres 07170 ST GERMAIN;2;22.0;T3 - EF;payant;24/24 7/7 jours;44.555261,4.451231;Saint-Germain;ARDECHE;AUVERGNE-RHONE-ALPES;;B5174
E Born;Place Jean Moulin 07370 SARRAS;2;22.0;T3 - EF;payant;24/24 7/7 jours;45.187721,4.799815;Sarras;ARDECHE;AUVERGNE-RHONE-ALPES;;B5175
Révéo;52 Route Nationale 9330 MONTGAILHARD;2;22.0;T3 - EF;payant;24/24 7/7 jours;42.9337,1.634;Montgaillard;HAUTES-PYRENEES;OCCITANIE;;B5176
Révéo;52 Route Nationale 9330 MONTGAILHARD;2;22.0;T3 - EF;payant;24/24 7/7 jours;42.9337,1.634;Montgaillard;HAUTES-PYRENEES;OCCITANIE;;B5177
Révéo;Allee De Gabriel Villote Fauré 9000 FOIX;2;22.0;T3 - EF;payant;24/24 7/7 jours;42.964367,1.609526;Foix;ARIEGE;OCCITANIE;;B5178
La borne �lectrique;Quai du Fret - 29042 Crozon;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.285328,-4.507885;Crozon;FINISTERE;BRETAGNE;;B5179
La borne �lectrique;Place G�n�ral de Gaulle - 29023 Carantec;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.667222,-3.913683;Carantec;FINISTERE;BRETAGNE;;B5180
La borne �lectrique;Quai du Fret - 29042 Crozon;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.285328,-4.507885;Crozon;FINISTERE;BRETAGNE;;B5181
La borne �lectrique;Anse Saint Gildas - 29112 Lanildut;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.47499,-4.750491;Lanildut;FINISTERE;BRETAGNE;;B5182
La borne �lectrique;Croix des gardiens - 29232 Quimper;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.01109,-4.095197;Quimper;FINISTERE;BRETAGNE;;B5183
La borne �lectrique;Rue de la Rive - 29043 Daoulas;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.361094,-4.262154;Daoulas;FINISTERE;BRETAGNE;;B5184
La borne �lectrique;Rue des Ecoles - 29108 Landudec;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.000721,-4.338244;Landudec;FINISTERE;BRETAGNE;;B5185
La borne �lectrique;Route du Pont de Bodivy - 29277 Sizun;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.405567,-4.079304;Sizun;FINISTERE;BRETAGNE;;B5186
La borne �lectrique;Place de Brest - 29040 Le Conquet;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.360584,-4.770224;Le Conquet;FINISTERE;BRETAGNE;;B5187
La borne �lectrique;Rue des Pins - 29280 Telgruc-sur-Mer;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.231087,-4.354569;Telgruc-sur-Mer;FINISTERE;BRETAGNE;;B5188
La borne �lectrique;Place Saint Yves - 29179 Ploudaniel;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.538129,-4.311651;Ploudaniel;FINISTERE;BRETAGNE;;B5189
La borne �lectrique;Avenue de la Mer - 29006 B�nodet;2;22.0;T3 - EF;payant;24/24 7/7 jours;47.876883,-4.106673;Bénodet;FINISTERE;BRETAGNE;;B5190
La borne �lectrique;Rue des Abb�s Tanguy - 29217 Pont-Aven;2;22.0;T3 - EF;payant;24/24 7/7 jours;47.856599,-3.752675;Pont-Aven;FINISTERE;BRETAGNE;;B5191
La borne �lectrique;Place du 8 Mai 1945 - 29039 Concarneau;2;22.0;T3 - EF;payant;24/24 7/7 jours;47.8704,-3.917199;Concarneau;FINISTERE;BRETAGNE;;B5192
La borne �lectrique;Place Park An Illis - 29266 Saint-Th�gonnec;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.521504,-3.946134;Saint-Thégonnec Loc-Eguiner;FINISTERE;BRETAGNE;;B5193
La borne �lectrique;Place Kilmacow - 29269 Saint Thurien;2;22.0;T3 - EF;payant;24/24 7/7 jours;47.958649,-3.623005;Saint-Thurien;FINISTERE;BRETAGNE;;B5194
La borne �lectrique;Quai d'Aiguillon - 29039 Concarneau;2;22.0;T3 - EF;payant;24/24 7/7 jours;47.873391,-3.9177;Concarneau;FINISTERE;BRETAGNE;;B5195
La borne �lectrique;Place du Bourg - 29182 Plou�gat Gu�rand;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.621498,-3.675449;Plouégat-Guérand;FINISTERE;BRETAGNE;;B5196
La borne �lectrique;Rue de la Mairie - 29120 Lanv�oc;2;22.0;T3 - EF;payant;24/24 7/7 jours;48.286192,-4.461408;Lanvéoc;FINISTERE;BRETAGNE;;B5197
Watt else?;23 Place Marcadieu 65000 Tarbes;4;18.0;T3 - EF;gratuit;24/24 7/7 jours;43.231565,0.084079;Tarbes;HAUTES-PYRENEES;OCCITANIE;;B5198
Watt else?;Rue de la monjoie – 65220 Trie sur Baïse;2;18.0;T3 - EF;gratuit;24/24 7/7 jours;43.31795,0.36812;Trie-sur-Baïse;HAUTES-PYRENEES;OCCITANIE;;B5199
Watt else?;Téléport 2 - D516 - 65290 Juillan;2;18.0;T3 - EF;gratuit;24/24 7/7 jours;43.187355,0.007727;Juillan;HAUTES-PYRENEES;OCCITANIE;;B5200
Watt else?;Parking MCEF - 65000 TARBES;2;18.0;T3 - EF;gratuit;24/24 7/7 jours;43.24363,0.07973;Tarbes;HAUTES-PYRENEES;OCCITANIE;;B5201
SDE76;Place du Marché;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.896453,1.265101;Envermeu;SEINE-MARITIME;NORMANDIE;;B5202
SDE76;Rue des Châtaigniers;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.528097,0.411832;La Remuée;SEINE-MARITIME;NORMANDIE;;B5203
SDE76;Rue du Maréchal Leclerc;2;22.0;T3 - EF;payant;24/24 7/7 jours;49.613011,1.547185;Forges-les-Eaux;SEINE-MARITIME;NORMANDIE;;B5204
SDEA10;Voie Mac Arthur Glen 10150 PONT SAINTE MARIE;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.329628,4.101195;Pont-Sainte-Marie;AUBE;GRAND EST;;B5205
SDEA10;10 Voie Riot 10600 PAYNS;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.382891,3.975211;Payns;AUBE;GRAND EST;;B5206
SDEA10;5 Rue Tantane 10200 ARSONVAL;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.267637,4.647877;Arsonval;AUBE;GRAND EST;;B5207
SDEA10;Rue Saint Martin 10290 FAUX VILLECERF;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.3318444,3.7392818;Faux-Villecerf;AUBE;GRAND EST;;B5208
SDEA10;5 Rue de l'Église 10800 SAINT THIBAULT;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.207034,4.137337;Saint-Thibault;OISE;HAUTS-DE-FRANCE;;B5209
SDEA10;49 Boulevard du 14 Juillet 10000 TROYES;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.293296,4.075898;Troyes;AUBE;GRAND EST;;B5210
SDEA10;45 Rue de la République 10150 CRENEY PRES TROYES;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.332553,4.125956;Creney-près-Troyes;AUBE;GRAND EST;;B5211
SDEA10;1 Route de Liours 10400 BARBUISE;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.550965,3.577552;Barbuise;AUBE;GRAND EST;;B5212
SDEA10;9 Rue de Chaillouet 10100 SAINT MARTIN DE BOSSENAY;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.440882,3.682106;Saint-Martin-de-Bossenay;AUBE;GRAND EST;;B5213
SDEA10;9 Rue Paul Fournier 10400 NOGENT SUR SEINE;2;18.0;T3 - EF;payant;24/24 7/7 jours;48.495221,3.502358;Nogent-sur-Seine;AUBE;GRAND EST;;B5214
VIRTA;Rue Saint Martin - 37500 LIGRE;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.112003,0.275422;Ligré;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5215
VIRTA;Place Jehan D'Alluye - 37370 ST CHRISTOPHE SUR LE NAIS;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.615629,0.475266;Saint-Christophe-sur-le-Nais;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5216
VIRTA;Rue de L'Averne - Parking derrière la Mairie - 37370 CHEMILLE SUR DEME;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.659527,0.649559;Chemillé-sur-Dême;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5217
VIRTA;Place de la Mairie - 37150 EPEIGNE LES BOIS;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.281329,1.111411;Épeigné-les-Bois;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5218
VIRTA;ZAC BOIS Gaulpied - 37310 SUBLAINES;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.289471,0.988258;Sublaines;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5219
VIRTA;Rue du Prieuré  - 37380 NOUZILLY;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.54501,0.7447705;Nouzilly;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5220
VIRTA;Place du Marechal Savoie - 37350 LE GRAND PRESSIGNY;1;18.0;T3 - EF;payant;24/24 7/7 jours;46.920222,0.803206;Le Grand-Pressigny;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5221
VIRTA;Place Rabelais - 37000 TOURS;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.384392,0.676511;Tours;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5222
VIRTA;A 10 PDC 2 -  Super chargeur - 37800 STE MAURE DE TOURAINE;1;50.0;T3 - EF;payant;24/24 7/7 jours;47.108011,0.58761;Sainte-Maure-de-Touraine;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5223
VIRTA;Place du 11 Novembre  - 37110 DAME MARIE LES BOIS;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.539679,1.032284;Dame-Marie-les-Bois;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5224
VIRTA;Rue Giraudeau - 37000 TOURS;1;18.0;T3 - EF;payant;24/24 7/7 jours;47.379566,0.6775;Tours;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B5225
